timestamp,topic,packet_type,payload
1789067541.19338,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067541.189385, ""soil_moisture"": 71}"
1789067542.196648,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067542.1926477, ""soil_moisture"": 30}"
1789067543.1975586,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067543.193752, ""pump_status"": ""OFF""}"
1789067544.2134824,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067544.2096825, ""pump_status"": ""ON""}"
1789067545.2285275,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067545.2255132, ""humidity"": 69}"
1789067546.231264,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067546.227261, ""soil_moisture"": 71}"
1789067547.240371,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067547.2285836, ""soil_moisture"": 35}"
1789067548.2616704,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067548.2498922, ""temperature"": 33.7}"
1789067549.2711208,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067549.2617474, ""light_intensity"": 334}"
1789067550.2727032,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067550.2697167, ""temperature"": 34.8}"
1789067551.2794092,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067551.27639, ""humidity"": 78}"
1789067552.281936,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067552.2789328, ""humidity"": 90}"
1789067553.2985587,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067553.2945564, ""temperature"": 31.8}"
1789067554.3019776,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067554.2961416, ""pump_status"": ""ON""}"
1789067555.3128808,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067555.2988672, ""humidity"": 76}"
1789067556.3313332,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067556.3153043, ""pump_status"": ""OFF""}"
1789067557.3423986,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067557.3343792, ""humidity"": 89}"
1789067558.3583734,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067558.3528671, ""pump_status"": ""OFF""}"
1789067559.3733535,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067559.362356, ""light_intensity"": 783}"
1789067560.3963273,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067560.3807817, ""humidity"": 77}"
1789067561.3954809,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067561.3912568, ""light_intensity"": 318}"
1789067562.4036708,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067562.3956552, ""humidity"": 74}"
1789067563.420554,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067563.41355, ""temperature"": 30.5}"
1789067564.4378233,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067564.4327984, ""humidity"": 85}"
1789067565.456741,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067565.4451764, ""temperature"": 35.9}"
1789067566.4650736,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067566.4601324, ""humidity"": 73}"
1789067567.4861057,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067567.4650269, ""humidity"": 64}"
1789067568.4971502,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067568.4911542, ""light_intensity"": 469}"
1789067569.5257897,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067569.5120196, ""pump_status"": ""ON""}"
1789067570.531959,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067570.5274365, ""humidity"": 66}"
1789067571.5348039,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067571.5311894, ""soil_moisture"": 37}"
1789067572.537985,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067572.5344534, ""temperature"": 28.8}"
1789067573.5533683,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067573.5504444, ""light_intensity"": 752}"
1789067574.5551603,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067574.5514445, ""pump_status"": ""ON""}"
1789067575.5607715,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067575.5567734, ""humidity"": 86}"
1789067576.5645597,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067576.5609205, ""temperature"": 27.7}"
1789067577.565981,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067577.562312, ""soil_moisture"": 62}"
1789067578.5659242,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067578.5641716, ""soil_moisture"": 63}"
1789067579.5712366,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067579.5675545, ""soil_moisture"": 32}"
1789067580.5747278,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067580.5715249, ""pump_status"": ""OFF""}"
1789067581.5807583,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067581.577069, ""humidity"": 73}"
1789067582.5853477,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067582.5815325, ""temperature"": 27.2}"
1789067583.587405,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067583.582743, ""pump_status"": ""OFF""}"
1789067584.5880208,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067584.585386, ""light_intensity"": 581}"
1789067585.6039748,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067585.5983295, ""soil_moisture"": 80}"
1789067586.6069334,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067586.6026657, ""humidity"": 77}"
1789067587.6508236,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067587.6202662, ""light_intensity"": 306}"
1789067588.6670046,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067588.6372795, ""soil_moisture"": 41}"
1789067589.682271,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067589.676242, ""pump_status"": ""ON""}"
1789067590.753921,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067590.6841142, ""soil_moisture"": 44}"
1789067591.7267861,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067591.7217908, ""pump_status"": ""OFF""}"
1789067592.7346468,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067592.7286441, ""soil_moisture"": 30}"
1789067593.7594283,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067593.7501588, ""humidity"": 75}"
1789067594.7870986,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067594.7720873, ""humidity"": 65}"
1789067595.7908158,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067595.786797, ""pump_status"": ""ON""}"
1789067596.816003,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067596.7994628, ""pump_status"": ""ON""}"
1789067597.8393605,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067597.8203533, ""light_intensity"": 280}"
1789067598.8503428,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067598.8423393, ""temperature"": 33.0}"
1789067599.865227,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067599.8552368, ""humidity"": 73}"
1789067600.8667667,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067600.864057, ""humidity"": 71}"
1789067601.8749864,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067601.8709886, ""soil_moisture"": 49}"
1789067602.8766682,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067602.8736773, ""temperature"": 32.7}"
1789067603.8941028,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067603.8900602, ""humidity"": 56}"
1789067604.8948624,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067604.89186, ""soil_moisture"": 37}"
1789067605.8967075,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067605.894709, ""temperature"": 26.7}"
1789067606.900413,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067606.897439, ""temperature"": 30.8}"
1789067607.9020038,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067607.89901, ""light_intensity"": 791}"
1789067608.9037125,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067608.900677, ""humidity"": 75}"
1789067609.9058309,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067609.9030151, ""light_intensity"": 608}"
1789067610.9111428,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067610.9085321, ""pump_status"": ""OFF""}"
1789067611.9132302,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067611.9107192, ""light_intensity"": 500}"
1789067612.9195662,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067612.9168518, ""pump_status"": ""ON""}"
1789067613.924038,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067613.920513, ""pump_status"": ""OFF""}"
1789067614.9258747,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067614.9233458, ""pump_status"": ""OFF""}"
1789067615.9368408,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067615.9341571, ""soil_moisture"": 50}"
1789067616.9500275,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067616.945473, ""humidity"": 69}"
1789067617.9589486,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067617.9552896, ""pump_status"": ""ON""}"
1789067618.9645793,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067618.961954, ""temperature"": 35.7}"
1789067619.9761143,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067619.9731262, ""light_intensity"": 668}"
1789067620.9825146,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067620.9795113, ""pump_status"": ""ON""}"
1789067621.9914284,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067621.9874206, ""temperature"": 31.7}"
1789067622.9933836,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067622.9913814, ""soil_moisture"": 65}"
1789067624.013808,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067624.0048132, ""soil_moisture"": 72}"
1789067625.0313587,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067625.0233543, ""light_intensity"": 766}"
1789067626.042158,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067626.0316107, ""pump_status"": ""ON""}"
1789067627.041648,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067627.0381114, ""soil_moisture"": 61}"
1789067628.0500324,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067628.0460222, ""pump_status"": ""OFF""}"
1789067629.054473,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067629.0514698, ""soil_moisture"": 57}"
1789067630.0625587,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067630.0595515, ""humidity"": 85}"
1789067631.069687,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067631.066679, ""light_intensity"": 519}"
1789067632.0787375,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067632.0757596, ""humidity"": 64}"
1789067633.0849833,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067633.0819807, ""soil_moisture"": 32}"
1789067634.1007094,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067634.0977108, ""soil_moisture"": 56}"
1789067635.1089914,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067635.1059883, ""humidity"": 81}"
1789067636.1154692,farm/light,normal,"{""device"": ""light-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067636.112463, ""light_intensity"": 726}"
1789067637.1228094,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067637.118829, ""soil_moisture"": 77}"
1789067638.1300933,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067638.1265757, ""soil_moisture"": 63}"
1789067639.1320689,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067639.128047, ""soil_moisture"": 56}"
1789067640.1372194,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067640.1342227, ""soil_moisture"": 44}"
1789067641.1432505,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067641.1402514, ""temperature"": 32.2}"
1789067642.1534255,farm/temperature,normal,"{""device"": ""temp-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067642.1504257, ""temperature"": 27.8}"
1789067643.166081,farm/irrigation,normal,"{""device"": ""irrigation-controller"", ""packet_type"": ""normal"", ""timestamp"": 1789067643.1625462, ""pump_status"": ""OFF""}"
1789067644.1846986,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067644.1756847, ""humidity"": 84}"
1789067645.1972663,farm/soil,normal,"{""device"": ""soil-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067645.187266, ""soil_moisture"": 65}"
1789067646.2146292,farm/humidity,normal,"{""device"": ""humidity-sensor-01"", ""packet_type"": ""normal"", ""timestamp"": 1789067646.2100916, ""humidity"": 60}"
